CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
"JEFF VOIGT & ASSOCIATES       ",JEFF  VOIGT,Inside City Limits,523999,Finance-Investment Activities,,2004-10-04 00:00:00.000,0B161957-A004-4831-8303-9EF8DB10390C,5414419060,403,E,,NE,ST,,,GRANTS PASS,OR,97526,2024-09-16 13:11:30.000,BTAX-038832-09-2024,2025-09-30 13:11:30.000
JEFFERSON COURT APARTMENTS," ",Outside City Limits,531110,Rental Units/Landlord,,2007-12-19 00:00:00.000,9D2C288F-93F2-46AA-92E4-42DC81771387,5414767714,810,VICTORIA,,NE,ST,,,GRANTS PASS,OR,97526,2025-02-20 15:12:43.000,BTAX-039918-02-2025,2026-02-28 15:12:43.000
JEFFERSON STATE MORTGAGE COMPANY,FAYE F & ROBERT  DAWSON,Inside City Limits,522310,Finance-Loan Broker(Mortg/Nonmortg),,1989-02-06 00:00:00.000,AE7B6FA6-D448-4433-8541-DC907444506A,5414790967,122,SAVAGE,,NE,ST,," ",GRANTS PASS,OR,97526,2024-08-21 14:07:21.000,BTAX-038470-08-2024,2025-08-31 14:07:21.000
JENNIFER BUSHARD LICENSED MARRIAGE AND FAMILY THERAPIST," ",Inside City Limits,624190,Social Svcs-Individual & Family Svcs,HOLISTIC HEALING THERAPY,2019-04-04 00:00:00.000,b9885d64-daf7-4cea-9bf1-67588d831302,5412269088,777,7TH,,NE,ST,,,GRANTS PASS,OR,97526,2024-05-13 14:28:59.000,BTAX-037364-05-2024,2025-05-31 14:28:59.000
JENNIFER BUSHARD LICENSED MARRIAGE AND FAMILY THERAPIST,"JENNIFER BUSHARD, LMFT#T1507",Inside City Limits,624190,Social Svcs-Individual & Family Svcs,HOLISTIC HEALING THERAPY,2019-04-04 00:00:00.000,b9885d64-daf7-4cea-9bf1-67588d831302,5412269088,777,7TH,,NE,ST,,,GRANTS PASS,OR,97526,2024-05-13 14:28:59.000,BTAX-037364-05-2024,2025-05-31 14:28:59.000
JESSE'S AUTO REPAIR,THERESE  THAYER,Inside City Limits,811113,Auto-Transmission Repair,,2008-07-03 00:00:00.000,053D4D56-0D3E-42FE-9D48-6E3F87E46926,5419568878,2197,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,2024-03-05 15:57:42.000,BTAX-036996-03-2024,2025-03-31 15:57:42.000
"JESSE'S SUPERIOR PAINTING     ",JESSE  LEE,Inside City Limits,238320,Painting & Wall Covering,,2007-11-20 00:00:00.000,82E43407-AB9A-46C8-873D-6B5B049D0680,5412267782,300,ELKHORN,," ",DR,," ",GRANTS PASS,OR,97526,2024-04-10 14:26:30.000,BTAX-037170-04-2024,2025-04-30 14:26:30.000
"JESSICA HULL LMT              ",JESSICA  HULL,Inside City Limits,621399,Medical-Massage Therapy,,2009-08-17 00:00:00.000,EA197DD1-C4BD-4424-9803-050053A599CC,5416598405,4626,LEONARD,," ",RD,," ",GRANTS PASS,OR,97527,2024-09-04 14:08:51.000,BTAX-038753-09-2024,2025-09-30 14:08:51.000
"JH KELLY, LLC"," ",Outside City Limits,238210,Contractor-Electrical,,2021-09-10 00:00:00.000,7518fdd0-4b77-4930-80f8-e2caff7ccdbe,3604235510,821,3RD,,,AVE,,,LONGVIEW,WA,98632,2024-10-04 14:12:40.000,BTAX-039006-10-2024,2025-10-31 14:12:40.000
"JIFFY JOANNE LLC              ",DALE  FARMER,Inside City Limits,811191,Auto-Oil Change/Lubrication Shop,JIFFY LUBE,1998-02-06 00:00:00.000,032A697F-5E0E-4FC2-B24D-BE4632BE3685,5414794890,305,G,,SE,ST,," ",GRANTS PASS,OR,97526,2024-08-20 11:36:44.000,BTAX-038440-08-2024,2025-08-31 11:36:44.000
JIM CLARK'S CONSIGNMENT COUNTRY,JIM  CLARK,Inside City Limits,441120,Auto-Used Car Dealer,,1982-12-04 00:00:00.000,9A31864E-1D62-4D58-A6F9-38214E2A5BAF,5414760818,1630,ROGUE RIVER,," ",HWY,," ",GRANTS PASS,OR,97527,2024-07-31 16:22:47.000,BTAX-038233-07-2024,2025-07-31 16:22:47.000
JIMMY'S CLASSIC DRIVE IN," ",Inside City Limits,722511,Restaurant,,2021-11-17 00:00:00.000,3f3c2236-87d6-4d89-9cf2-1e40c5f88d7c,5414793850,515,E,,NE,St,,,GRANTS PASS,OR,97526,2024-11-13 09:02:03.000,BTAX-039342-11-2024,2025-11-30 09:02:03.000
JIMMY'S CLASSIC DRIVE IN,TERALL & RUTH BLALOCK,Inside City Limits,722511,Restaurant,,2021-11-17 00:00:00.000,3f3c2236-87d6-4d89-9cf2-1e40c5f88d7c,5414793850,515,E,,NE,St,,,GRANTS PASS,OR,97526,2024-11-13 09:02:03.000,BTAX-039342-11-2024,2025-11-30 09:02:03.000
"JL INSURANCE, LLC"," ",Inside City Limits,524210,Insurance Agency & Brokerages,,2019-12-15 00:00:00.000,7331564c-a2af-4e26-9b65-15de2b136cd6,5412958880,1252,6TH,,NW,ST,,Suite 3,GRANTS PASS,OR,97526,2024-12-06 09:49:39.000,BTAX-039498-12-2024,2025-12-31 09:49:39.000
"JL INSURANCE, LLC",JEFF FOGELQUIST,Inside City Limits,524210,Insurance Agency & Brokerages,,2019-12-15 00:00:00.000,7331564c-a2af-4e26-9b65-15de2b136cd6,5412958880,1252,6TH,,NW,ST,,Suite 3,GRANTS PASS,OR,97526,2024-12-06 09:49:39.000,BTAX-039498-12-2024,2025-12-31 09:49:39.000
JNP CONSTRUCTION SERVICES LLC," ",Outside City Limits,236118,Const-Residential Remodeler,,2019-11-07 00:00:00.000,739d27e2-5d8b-40ea-ada6-0cee3f91c090,5412990624,7201,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,2024-12-09 11:36:49.000,BTAX-039512-12-2024,2025-12-31 11:36:49.000
JNP CONSTRUCTION SERVICES LLC,RICK BRADSHAW,Outside City Limits,236118,Const-Residential Remodeler,,2019-11-07 00:00:00.000,739d27e2-5d8b-40ea-ada6-0cee3f91c090,5412990624,7201,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,2024-12-09 11:36:49.000,BTAX-039512-12-2024,2025-12-31 11:36:49.000
"JOAN MURPHY CPA PC          ",JOAN  MURPHY,Inside City Limits,541211,Accountant-CPA,,1999-01-01 00:00:00.000,BE5A61F7-B3F2-4073-8C3F-BE55040013BD,5414791071,1656,WILLIAMS,,,Hwy,,,GRANTS PASS,OR,97527,2025-01-23 16:00:32.000,BTAX-039779-01-2025,2026-01-31 16:00:32.000
JOANN #2311," JO-ANN STORES LLC             ",Inside City Limits,999999,Crafts & Hobbies,,2012-08-31 00:00:00.000,8E2078F3-8E68-4C25-8593-2E707BD32C48,33065626006702,1090,E,,NE,St,," ",GRANTS PASS,OR,97526,2024-08-05 09:41:31.000,BTAX-038348-08-2024,2025-08-31 09:41:31.000
JOANN #2311,"JO-ANN STORES, LLC",Inside City Limits,999999,Crafts & Hobbies,,2012-08-31 00:00:00.000,8E2078F3-8E68-4C25-8593-2E707BD32C48,33065626006702,1090,E,,NE,St,," ",GRANTS PASS,OR,97526,2024-08-05 09:41:31.000,BTAX-038348-08-2024,2025-08-31 09:41:31.000
JODY STEPHENS REMODELING & RESTORATION,JODY STEPHENS,Inside City Limits,238190,Contractor-General/Building Exterior,,2020-01-29 00:00:00.000,50eb2c97-ccdd-43fa-b709-56508246c7e6,5412955699,225,HILLCREST,,NE,Dr,,9,GRANTS PASS,OR,97526,2024-04-23 08:55:58.000,BTAX-037236-04-2024,2025-04-30 08:55:58.000
JODY STEPHENS REMODELING & RESTORATION,JODY STEPHENS,Inside City Limits,238190,Contractor-General/Building Exterior,,2020-01-29 00:00:00.000,50eb2c97-ccdd-43fa-b709-56508246c7e6,5412955699,225,HILLCREST,,NE,Dr,,9,GRANTS PASS,OR,97526,2024-04-23 08:55:58.000,BTAX-037236-04-2024,2025-04-30 08:55:58.000
"JOE AND FRIENDS SALON             ",ELIZABETH GOMEZ,Inside City Limits,812112,Beauty Salon,,1996-07-01 00:00:00.000,8DF27190-A197-4FC7-93D8-3A8214FEE806,5414741732,212,SAVAGE,,NE,ST,,SUITE C,GRANTS PASS,OR,97526,2025-02-26 08:26:06.000,BTAX-039935-02-2025,2026-02-28 08:26:06.000
"JOE AND FRIENDS SALON             "," ",Inside City Limits,812112,Beauty Salon,,1996-07-01 00:00:00.000,8DF27190-A197-4FC7-93D8-3A8214FEE806,5414741732,212,SAVAGE,,NE,ST,,SUITE C,GRANTS PASS,OR,97526,2025-02-26 08:26:06.000,BTAX-039935-02-2025,2026-02-28 08:26:06.000
"JOE AND FRIENDS SALON             ",JOE GOMEZ III,Inside City Limits,812112,Beauty Salon,,1996-07-01 00:00:00.000,8DF27190-A197-4FC7-93D8-3A8214FEE806,5414741732,212,SAVAGE,,NE,ST,,SUITE C,GRANTS PASS,OR,97526,2025-02-26 08:26:06.000,BTAX-039935-02-2025,2026-02-28 08:26:06.000
JOE'S BALANCE SHOP," ",Inside City Limits,811111,Auto-General Repair,,2023-07-01 00:00:00.000,9573f242-1fe3-402f-b59f-74c7964e07b6,5417617509,1339,FOUNDRY,,SW,ST,,,GRANTS PASS,OR,97526,2024-07-23 09:08:45.000,BTAX-038062-07-2024,2025-07-31 09:08:45.000
JOE'S BALANCE SHOP,EUGENE HERBERT,Inside City Limits,811111,Auto-General Repair,,2023-07-01 00:00:00.000,9573f242-1fe3-402f-b59f-74c7964e07b6,5417617509,1339,FOUNDRY,,SW,ST,,,GRANTS PASS,OR,97526,2024-07-23 09:08:45.000,BTAX-038062-07-2024,2025-07-31 09:08:45.000
"JOHN A DILLINGHAM RENTALS     ",JOHN DILLINGHAM,Inside City Limits,531110,Rental Units/Landlord,,1991-07-01 00:00:00.000,9FB61741-03FD-4026-ACFD-1F335629AFD6,5414797205,1080,BELLE AIRE,,SE,DR,," ",GRANTS PASS,OR,97526,2024-07-17 14:43:48.000,BTAX-037951-07-2024,2025-07-31 14:43:48.000
JOHN E CASTLE," ",Inside City Limits,621391,Medical-Podiatrist,GRANTS PASS PODIATRY,1993-10-01 00:00:00.000,70756031-f30e-441d-b4ca-114118543759,5414713668,1227,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2025-02-26 09:59:23.000,BTAX-039946-02-2025,2026-02-28 09:59:23.000
JOHN E CASTLE,JOHN CASTLE,Inside City Limits,621391,Medical-Podiatrist,GRANTS PASS PODIATRY,1993-10-01 00:00:00.000,70756031-f30e-441d-b4ca-114118543759,5414713668,1227,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2025-02-26 09:59:23.000,BTAX-039946-02-2025,2026-02-28 09:59:23.000
JOHN E CASTLE,SANDRA CASTLE,Inside City Limits,621391,Medical-Podiatrist,GRANTS PASS PODIATRY,1993-10-01 00:00:00.000,70756031-f30e-441d-b4ca-114118543759,5414713668,1227,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2025-02-26 09:59:23.000,BTAX-039946-02-2025,2026-02-28 09:59:23.000
JOHN J & CLETA ANN GALLO RENTAL,JOHN J & CLETA ANN  GALLO,Inside City Limits,531110,Rental Units/Landlord,,1993-06-15 00:00:00.000,509CD603-BED0-4661-B8FE-C2EC8FC8ABB2,5414768236,1412,GILBERT,,NW,WAY,," ",GRANTS PASS,OR,97526,2024-07-09 13:57:55.000,BTAX-037694-07-2024,2025-07-31 13:57:55.000
"JOHN L SCOTT REAL ESTATE      "," GRANTS PASS ASSOCIATED BROKERS",Inside City Limits,531210,Real Estate Agents/Brokers,,2002-01-18 00:00:00.000,2D3128D3-D751-4703-9D79-A8193B6F0A87,5414761299,705,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-07-22 08:24:44.000,BTAX-038020-07-2024,2025-07-31 08:24:44.000
"JOHN P WASCHAK DDS, MS, PC"," ",Inside City Limits,621210,Medical-Dentist,DR WASCHAK PEDIATRIC DENTISTRY AND ORTHODONTICS,2010-01-01 00:00:00.000,F51B31FA-0269-4ACE-A11A-4061A7249112,5414768383,1501,6TH,,NE,ST,,,GRANTS PASS,OR,97526,2024-07-09 14:14:49.000,BTAX-037700-07-2024,2025-07-31 14:14:49.000
"JOHN P WASCHAK DDS, MS, PC",JOHN WASCHAK,Inside City Limits,621210,Medical-Dentist,DR WASCHAK PEDIATRIC DENTISTRY AND ORTHODONTICS,2010-01-01 00:00:00.000,F51B31FA-0269-4ACE-A11A-4061A7249112,5414768383,1501,6TH,,NE,ST,,,GRANTS PASS,OR,97526,2024-07-09 14:14:49.000,BTAX-037700-07-2024,2025-07-31 14:14:49.000
"JOHN R MORRIS & SON           ",JOHN & JONATHON  MORRIS,Inside City Limits,484220,Transportation-Trucking (Freight),,1986-01-01 00:00:00.000,A469C2D1-F29B-44B9-97F4-BAB5055DB65A,,1199,HARVEY,,SE,DR,," ",GRANTS PASS,OR,97526,2024-07-10 10:17:25.000,BTAX-037762-07-2024,2025-07-31 10:17:25.000
JOHNSON BUILDERS  CORP,MIKE JOHNSON MIKE EVANS,Inside City Limits,238190,Contractor-General/Building Exterior,,2006-08-01 00:00:00.000,884E315E-5043-41AE-9AF1-EC0E049BA527,5414791465,1300,ROGUE RIVER,," ",HWY,," ",GRANTS PASS,OR,97527,2024-07-08 14:24:46.000,BTAX-037643-07-2024,2025-07-31 14:24:46.000
"JOHNSTON DENTAL CARE, LLC"," ",Inside City Limits,621210,Medical-Dentist,,2007-12-03 00:00:00.000,55F4253D-113B-4D57-9356-4EEC1B23D6E8,5414796623,1825,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,2024-07-09 11:28:02.000,BTAX-037672-07-2024,2025-07-31 11:28:02.000
"JOHNSTON DENTAL CARE, LLC",MATTHEW JOHNSTON DMD PC,Inside City Limits,621210,Medical-Dentist,,2007-12-03 00:00:00.000,55F4253D-113B-4D57-9356-4EEC1B23D6E8,5414796623,1825,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,2024-07-09 11:28:02.000,BTAX-037672-07-2024,2025-07-31 11:28:02.000
JON CHAMBERS CHIROPRACTIC LLC,JON  CHAMBERS,Inside City Limits,621310,Medical-Chiropractor,THE NEURO CLINIC,2014-07-01 00:00:00.000,057229EB-6F28-450E-966A-8F849DFDA30F,5414791289,1663,WILLIAMS,,,HWY,," ",GRANTS PASS,OR,97527,2025-01-10 12:25:38.000,BTAX-039695-01-2025,2026-01-31 12:25:38.000
"JON D MONTAGUE CONSTRUCTION   ",JON MONTAGUE,Inside City Limits,541320,Landscaping Services,,2006-07-17 00:00:00.000,C06261CB-C99B-43FE-AD0F-D201745612F6,5416601971,2369,LEONARD,," ",RD,," ",GRANTS PASS,OR,97527,2024-08-29 15:57:23.000,BTAX-038693-08-2024,2025-08-31 15:57:23.000
"JON HUGHES CONSTRUCTION       "," ",Inside City Limits,238190,Contractor-General/Building Exterior,,1992-06-11 00:00:00.000,E2E892A7-8A94-426C-9B16-2E1172DA2340,5416607805,899,GLADIOLA,,SE,DR,," ",GRANTS PASS,OR,97526,2024-10-16 14:22:52.000,BTAX-039109-10-2024,2025-10-31 14:22:52.000
"JORDAN'S                      ",MATTHEW  JORDAN,Inside City Limits,451130,Retail-Fabric Shop,,1995-11-08 00:00:00.000,F400457E-D949-41F0-A9D0-4069CE58620C,5414760214,1590,7TH,,NE,St,,,GRANTS PASS,OR,97526,2025-02-25 10:34:36.000,BTAX-039928-02-2025,2026-02-28 10:34:36.000
JORGE ALVARADO'S CLEANING," ",Inside City Limits,561720,Cleaning Service,,2023-12-20 00:00:00.000,a559c13e-7061-4d89-94b4-0c9623d8ca82,7074078951,1621,APPLE,,,LN,,,GRANTS PASS,OR,97527,2024-12-20 15:38:23.000,BTAX-039570-12-2024,2025-12-31 15:38:23.000
JORGE ALVARADO'S CLEANING,JORGE ARMENTA ALVARADO,Inside City Limits,561720,Cleaning Service,,2023-12-20 00:00:00.000,a559c13e-7061-4d89-94b4-0c9623d8ca82,7074078951,1621,APPLE,,,LN,,,GRANTS PASS,OR,97527,2024-12-20 15:38:23.000,BTAX-039570-12-2024,2025-12-31 15:38:23.000
JORNA TAYLOR PROPERTY SERVICES LLC," ",Inside City Limits,531311,Property Management,,2019-07-31 00:00:00.000,08b1d92f-2409-48ab-b009-f113936f7d19,5412187169,1051,6TH,,NE,ST,," SUITE 1B",GRANTS PASS,OR,97526,2024-07-31 10:42:46.000,BTAX-038169-07-2024,2025-07-31 10:42:46.000
JORNA TAYLOR PROPERTY SERVICES LLC,JORNA R TAYLOR,Inside City Limits,531311,Property Management,,2019-07-31 00:00:00.000,08b1d92f-2409-48ab-b009-f113936f7d19,5412187169,1051,6TH,,NE,ST,," SUITE 1B",GRANTS PASS,OR,97526,2024-07-31 10:42:46.000,BTAX-038169-07-2024,2025-07-31 10:42:46.000
"JOSEPH SPEELMAN RENTALS       ",JOSEPH  SPEELMA,Inside City Limits,531110,Rental Units/Landlord,,2004-09-17 00:00:00.000,229498DD-A1B5-46EB-AECB-754C253586A0,5414766838,561,G,,SW,ST,," ",GRANTS PASS,OR,97526,2024-07-16 09:03:37.000,BTAX-037885-07-2024,2025-07-31 09:03:37.000
JOSEPHINE COMMUNITY LIBRARY DISTRICT," JOSEPHINE COUNTY              ",Inside City Limits,519120,Library,,2011-10-19 00:00:00.000,106807C7-C3A6-4C84-98F9-BBAD7971FC89,5414760571,200,C,,NW,ST,," ",GRANTS PASS,OR,97526,2024-10-04 13:27:42.000,BTAX-038998-10-2024,2025-10-31 13:27:42.000
"JOSEPHINE COUNTY HISTORICAL SOCIETY      "," JO CO HISTORICAL SOCIETY BOARD",Inside City Limits,712110,Museum,,2007-04-18 00:00:00.000,E926F2EC-EF6E-45EC-904A-9CF61DEBEB04,5414797827,512,5TH,,SW,ST,," ",GRANTS PASS,OR,97526,2024-07-11 15:45:44.000,BTAX-037814-07-2024,2025-07-31 15:45:44.000
JOSEPHINE COUNTY PUBLIC DEFENDERS,"DOUGLAS ENGLE               ",Inside City Limits,541110,Lawyer,,1992-01-01 00:00:00.000,F81EA7EB-F6F6-46BE-9270-385BEE6AD33E,5417795636,215,6TH,,SE,St,,4TH FLOOR,GRANTS PASS,OR,97526,2024-07-18 14:00:29.000,BTAX-037991-07-2024,2025-07-31 14:00:29.000
JOSEPHINE INTERIORS LLC,SASHA HALL,Inside City Limits,452990,"Retail-General Merchandise ",JOSEPHINE INTERIORS MARKET,2023-12-01 00:00:00.000,e5f9d3df-4679-4a73-a3db-ff5863e830d5,5417614255,125,G,,SW,ST,,,GRANTS PASS,OR,97526,2024-12-16 14:50:12.000,BTAX-039549-12-2024,2025-12-31 14:50:12.000
JOSEPHINE INTERIORS LLC," REBECCA",Inside City Limits,452990,"Retail-General Merchandise ",JOSEPHINE INTERIORS MARKET,2023-12-01 00:00:00.000,e5f9d3df-4679-4a73-a3db-ff5863e830d5,5417614255,125,G,,SW,ST,,,GRANTS PASS,OR,97526,2024-12-16 14:50:12.000,BTAX-039549-12-2024,2025-12-31 14:50:12.000
"JPMORGAN CHASE BANK, N.A.        "," JPMORGAN CHASE BANK NA        ",Inside City Limits,522110,Finance-Commercial Bank,,1992-06-08 00:00:00.000,2516593E-5ADC-4A29-A660-976A67005D92,5414793802,151,MIDLAND,,NE,AVE,," ",GRANTS PASS,OR,97526,2025-02-26 08:20:55.000,BTAX-039916-02-2025,2026-02-28 08:20:55.000
"JUAN VELAZQUEZ CONSTRUCTION   ",JUAN VELAZQUEZ SR,Inside City Limits,238190,Contractor-General/Building Exterior,,2006-04-12 00:00:00.000,E203E413-9A14-46CE-9EAB-76F58A4F9DFD,5416606538,1108,ROGUE RIVER,,SW,AVE,," ",GRANTS PASS,OR,97526,2024-08-19 10:22:07.000,BTAX-038417-08-2024,2025-08-31 10:22:07.000
JUDY HOME," ",Inside City Limits,721110,Hotel/Motel,VACATION RENTAL,2022-05-16 00:00:00.000,d8149512-ca32-43d1-9078-e9855dc1fc51,5419538528,2170,JUDY,," ",LN,," ",GRANTS PASS,OR,97526,2024-05-09 12:03:05.000,BTAX-037333-05-2024,2025-05-31 12:03:05.000
JUDY HOME,DOUGLAS PERKEY,Inside City Limits,721110,Hotel/Motel,VACATION RENTAL,2022-05-16 00:00:00.000,d8149512-ca32-43d1-9078-e9855dc1fc51,5419538528,2170,JUDY,," ",LN,," ",GRANTS PASS,OR,97526,2024-05-09 12:03:05.000,BTAX-037333-05-2024,2025-05-31 12:03:05.000
JUDY HOME,DONNA PERKEY,Inside City Limits,721110,Hotel/Motel,VACATION RENTAL,2022-05-16 00:00:00.000,d8149512-ca32-43d1-9078-e9855dc1fc51,5419538528,2170,JUDY,," ",LN,," ",GRANTS PASS,OR,97526,2024-05-09 12:03:05.000,BTAX-037333-05-2024,2025-05-31 12:03:05.000
JULIE'S UPTOWN BAR & GRILL LLC,JULIE  HOFFMAN,Inside City Limits,722410,Bar/Tavern,,2015-04-04 00:00:00.000,9D4B31D2-F024-4CAF-BEFB-7538CBFED754,5414729375,2030,VINE,,NW,ST,," ",GRANTS PASS,OR,97526,2024-08-23 08:26:18.000,BTAX-038493-08-2024,2025-08-31 08:26:18.000
JUNK YARD JOE'S BBQ SMOKER," ",Inside City Limits,722330,Food-Mobile/Ice Cream Truck,,2017-04-19 00:00:00.000,f86beb68-a55f-4f9e-8373-f584ac720bfd,8188223376,1098,M,,SE,ST,," ",GRANTS PASS,OR,97526,2025-01-10 12:06:28.000,BTAX-039692-01-2025,2026-01-31 12:06:28.000
JUNK YARD JOE'S BBQ SMOKER,JOE SALEH,Inside City Limits,722330,Food-Mobile/Ice Cream Truck,,2017-04-19 00:00:00.000,f86beb68-a55f-4f9e-8373-f584ac720bfd,8188223376,1098,M,,SE,ST,," ",GRANTS PASS,OR,97526,2025-01-10 12:06:28.000,BTAX-039692-01-2025,2026-01-31 12:06:28.000
JUPITER WELLNESS LLC," ",Inside City Limits,621399,Medical-Massage Therapy,,2021-02-18 00:00:00.000,091f8478-050a-4549-939b-4f60d82bc15d,5305984316,777,7TH,,NE,ST,," #101",GRANTS PASS,OR,97526,2025-02-25 08:36:14.000,BTAX-039882-02-2025,2026-02-28 08:36:14.000
JUPITER WELLNESS LLC,BRANDI LYNCH,Inside City Limits,621399,Medical-Massage Therapy,,2021-02-18 00:00:00.000,091f8478-050a-4549-939b-4f60d82bc15d,5305984316,777,7TH,,NE,ST,," #101",GRANTS PASS,OR,97526,2025-02-25 08:36:14.000,BTAX-039882-02-2025,2026-02-28 08:36:14.000
JUST BE BODYWORKS LLC," ",Inside City Limits,621399,Medical-Massage Therapy,,2022-06-14 00:00:00.000,6fb151fb-0518-44ef-be1e-caa84e5ec262,5417612247,225,5TH,,NW,St,,,GRANTS PASS,OR,97526,2024-06-27 16:21:47.000,BTAX-037557-06-2024,2025-06-30 16:21:47.000
JUST BE BODYWORKS LLC,TONI SKAGGS,Inside City Limits,621399,Medical-Massage Therapy,,2022-06-14 00:00:00.000,6fb151fb-0518-44ef-be1e-caa84e5ec262,5417612247,225,5TH,,NW,St,,,GRANTS PASS,OR,97526,2024-06-27 16:21:47.000,BTAX-037557-06-2024,2025-06-30 16:21:47.000
"JUST IN TIME DOG GROOMING     ",ANDREA  FELBER,Inside City Limits,812910,Pet Care Services,,2008-01-18 00:00:00.000,C815C9E1-C94A-4266-A807-87418D5D83C2,5414763529,2482,WILLIAMS,," ",HWY,,#C,GRANTS PASS,OR,97527,2024-04-05 11:13:23.000,BTAX-037150-04-2024,2025-04-30 11:13:23.000
"JW COMPUTER SERVICE           ",JAMES WARRINER,Inside City Limits,811212,Computer/Office Machine Maint,,2007-10-05 00:00:00.000,C9C4BEA6-CF90-4EEF-B8D9-75E40331386D,5414720300,536,MANZANITA,,NW,AVE,," ",GRANTS PASS,OR,97526,2024-08-28 10:02:13.000,BTAX-038649-08-2024,2025-08-31 10:02:13.000
"K C DESIGNS GRANTS PASS       ",KAREN & RICHARD  CROWLEY,Inside City Limits,811490,Tailor,,2007-10-26 00:00:00.000,4AC909B8-F638-4F82-9337-1DA955049C24,5414792249,1145,ANNABELLE,," ",LN,," ",GRANTS PASS,OR,97527,2024-07-25 14:13:40.000,BTAX-038107-07-2024,2025-07-31 14:13:40.000
"KA DESIGNS LLC               ",KENNETH  AGUILAR,Inside City Limits,238190,Contractor-General/Building Exterior,,2014-10-01 00:00:00.000,E2AA24E5-3592-4771-B8C0-E8AF332B5E5B,5412181752,1470,M,,SE,ST,,BLDG 2,GRANTS PASS,OR,97526,2024-08-01 14:35:14.000,BTAX-038288-08-2024,2025-08-31 14:35:14.000
"KAIROS/KAIROS NORTHWEST       "," KAIROS NORTHWEST              ",Inside City Limits,621420,Medical-Mental Health/Substance Abuse Center,,1978-01-01 00:00:00.000,69407C52-74BD-4AF8-B4DA-21F0171CC142,5412953072,1920,KURTZ,," ",LN,,,GRANTS PASS,OR,97526,2024-07-23 08:59:08.000,BTAX-038060-07-2024,2025-07-31 08:59:08.000
"KAIROS/KAIROS NORTHWEST       "," KAIROS NORTHWEST              ",Inside City Limits,621420,Medical-Mental Health/Substance Abuse Center,,1978-01-01 00:00:00.000,69407C52-74BD-4AF8-B4DA-21F0171CC142,5412953072,1920,KURTZ,," ",LN,,,GRANTS PASS,OR,97526,2024-08-12 13:39:08.000,BTAX-038382-08-2024,2025-08-31 13:39:08.000
KALON," ",Inside City Limits,812112,Esthetician Services,,2021-11-01 00:00:00.000,c9e8ef09-1061-4081-bb82-ecc2883395ff,5416602573,223,5TH,,NW,ST,,,GRANTS PASS,OR,97526,2024-10-15 15:18:13.000,BTAX-039089-10-2024,2025-10-31 15:18:13.000
KALON,NATALIE BESLER,Inside City Limits,812112,Esthetician Services,,2021-11-01 00:00:00.000,c9e8ef09-1061-4081-bb82-ecc2883395ff,5416602573,223,5TH,,NW,ST,,,GRANTS PASS,OR,97526,2024-10-15 15:18:13.000,BTAX-039089-10-2024,2025-10-31 15:18:13.000
KAMBOJ MARKET LLC," ",Inside City Limits,445120,Convenience Store,TOWN AND COUNTRY MARKET 1,2017-11-21 00:00:00.000,75a770cf-0701-475c-aba6-2626d58548d5,5414768186,2482,WILLIAMS,," ",HWY,,A,GRANTS PASS,OR,97527,2024-06-17 14:13:05.000,BTAX-037504-06-2024,2025-06-30 14:13:05.000
KAMBOJ MARKET LLC,SATPAL SHAMA,Inside City Limits,445120,Convenience Store,TOWN AND COUNTRY MARKET 1,2017-11-21 00:00:00.000,75a770cf-0701-475c-aba6-2626d58548d5,5414768186,2482,WILLIAMS,," ",HWY,,A,GRANTS PASS,OR,97527,2024-06-17 14:13:05.000,BTAX-037504-06-2024,2025-06-30 14:13:05.000
KAMBOJ MARKET LLC,JASBIR MEHROK,Inside City Limits,445120,Convenience Store,TOWN AND COUNTRY MARKET 1,2017-11-21 00:00:00.000,75a770cf-0701-475c-aba6-2626d58548d5,5414768186,2482,WILLIAMS,," ",HWY,,A,GRANTS PASS,OR,97527,2024-06-17 14:13:05.000,BTAX-037504-06-2024,2025-06-30 14:13:05.000
KAMBOJ RETAIL LLC,gurmeet mehrok,Inside City Limits,445120,Convenience Store,TOWN & COUNTRY MARKET 2,2007-12-05 00:00:00.000,62164486-7FED-47DA-B8AD-B5861BBCC0BE,5414769512,1910,REDWOOD,," ",AVE,," ",GRANTS PASS,OR,97527,2024-10-15 16:14:33.000,BTAX-039097-10-2024,2025-10-31 16:14:33.000
