CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
J & L MOTORHOUSE LLC,ALEXANDER ALBRIGHT,Inside City Limits,441120,Auto-Used Car Dealer,,00:00.0,698ea322-6e9a-4d12-96e9-35ac08e2f596,5416592390,1489,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,19:52.0,BTAX-036827-01-2024,19:52.0
J & L MOTORHOUSE LLC, ,Inside City Limits,441120,Auto-Used Car Dealer,,00:00.0,698ea322-6e9a-4d12-96e9-35ac08e2f596,5416592390,1489,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,19:52.0,BTAX-036827-01-2024,19:52.0
J AND J THOMAS INC,JULIE  THOMAS,Inside City Limits,541611,Consulting Service,CONCIERGE SECURITY,00:00.0,D65234B6-B365-4AE2-B759-96B881CDAAC4,5412189672,1051,6TH,,NW,ST,,STE 2C,GRANTS PASS,OR,97526,33:50.0,BTAX-036123-10-2023,33:50.0
J AUSTIN & COMPANY           ,MARK  HUTTO,Inside City Limits,448310,Retail-Jewelry Store,,00:00.0,25A0A789-95F5-4EAC-ACFA-5CA695F27792,5414884312,217,6TH,,SE,ST,, ,GRANTS PASS,OR,97526,21:12.0,BTAX-036290-10-2023,21:12.0
J R V'S LANDSCAPE MAINTENANCE ,JIM VARNER,Inside City Limits,541320,Landscaping Services,,00:00.0,B176206D-F031-40F7-A937-E17E3FA762A3,5412189796,168,RANDY,, ,DR,, ,GRANTS PASS,OR,97527,26:29.0,BTAX-035931-09-2023,26:29.0
J. KOLBY ROBINSON DMD PC,JAMES ROBINSON,Inside City Limits,621210,Medical-Dentist,TIMBER KIDS DENTISTRY,00:00.0,5c2126fb-dd0b-4f59-a8f3-04e388d66662,5419168484,124,EVELYN,,NE,AVE,,SUITE B,GRANTS PASS,OR,97526,15:14.0,BTAX-036068-10-2023,15:14.0
J. KOLBY ROBINSON DMD PC, ,Inside City Limits,621210,Medical-Dentist,TIMBER KIDS DENTISTRY,00:00.0,5c2126fb-dd0b-4f59-a8f3-04e388d66662,5419168484,124,EVELYN,,NE,AVE,,SUITE B,GRANTS PASS,OR,97526,15:14.0,BTAX-036068-10-2023,15:14.0
J.A. SUTHERLAND INC           , J.A. SUTHERLAND SHANK & BURRIS,Inside City Limits,722511,Restaurant,TACO BELL #19978,00:00.0,FD72DFB2-B175-4A98-B6CF-8513AA9D8426,7074621147,1881,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,09:19.0,BTAX-037334-05-2024,09:19.0
JAC LLC,CHRIS BIXLER,Inside City Limits,811191,Auto-Oil Change/Lubrication Shop,,00:00.0,EC849794-35BF-4ECB-AFA8-D569C5C40225,5419565241,1502,F,,NE,ST,, ,GRANTS PASS,OR,97526,24:52.0,BTAX-036005-09-2023,24:52.0
JACK'S LANDING RV RESORT     , ,Inside City Limits,721211,RV Parks & Campgrounds,,00:00.0,99B1263D-9B09-4F84-8586-9834F69DCBBF,5414721144,247,MORGAN,,NE,LN,, OFFICE SPACE 60,GRANTS PASS,OR,97526,18:08.0,BTAX-035306-07-2023,18:08.0
JACK'S LANDING RV RESORT     ,YUN CHANG,Inside City Limits,721211,RV Parks & Campgrounds,,00:00.0,99B1263D-9B09-4F84-8586-9834F69DCBBF,5414721144,247,MORGAN,,NE,LN,, OFFICE SPACE 60,GRANTS PASS,OR,97526,18:08.0,BTAX-035306-07-2023,18:08.0
JACOBY PROPERTIES LLC        ,"HAROLD, GREG & DAVID  JACOBY",Inside City Limits,493110,Storage & General Warehousing,PARKWAY MINI STORAGE,00:00.0,3F9F38BC-1304-4A44-90B1-2DA3E4945CC2,5414721988,1110,MILBANK,,SE,RD,,,GRANTS PASS,OR,97526,58:21.0,BTAX-034859-07-2023,58:21.0
JADE EAST APARTMENTS  ,W LEHMAN,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,1984A196-BC9C-405E-8D12-4E797D30A1FA,5417795785,820,D,,NE,ST,,,GRANTS PASS,OR,97526,57:21.0,BTAX-034762-07-2023,57:21.0
JALAN CO                      ,JAMES  WILLIAMS,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,BE7E0126-CC46-4379-854D-E7A7AEDF7DD3,5416010851,410,G,,SE,ST,, ,GRANTS PASS,OR,97526,25:52.0,BTAX-034951-07-2023,25:52.0
JAMES M CORNISH LIV TRUST,JAMES CORNISH,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,e3291e10-d22e-43f6-85bc-cda92a945cc8,5412182979,7808,QUINAULT,,NW,ST,, ,CAMAS,WA,98607,51:29.0,BTAX-037000-03-2024,51:29.0
JAMES M CORNISH LIV TRUST,CECELIA CORNISH,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,e3291e10-d22e-43f6-85bc-cda92a945cc8,5412182979,7808,QUINAULT,,NW,ST,, ,CAMAS,WA,98607,51:29.0,BTAX-037000-03-2024,51:29.0
JANELLE CLEANING SERVICES     ,VANESSA STEWART,Inside City Limits,561720,Cleaning Service,,00:00.0,101F9578-8C4D-4701-972D-B565E24199F3,5414158677,2145,HEIDI,,NW,LN,,#D,GRANTS PASS,OR,97526,25:49.0,BTAX-035606-08-2023,25:49.0
JANET MORET LAC              ,JANET  MORET,Inside City Limits,621111,Medical-Physician,,00:00.0,7C0414D4-82D8-47B8-BC48-9574EF474E76,5414792599,308,H,,SE,ST,,,GRANTS PASS,OR,97526,49:32.0,BTAX-036269-10-2023,49:32.0
JANTZER ENTERPRISES INC,GARY  JANTZER,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,9F45DB68-0649-4D36-A98C-C9ABEF24431C,5414721100,2200,INDUSTRY,,,DR,,,GRANTS PASS,OR,97526,22:09.0,BTAX-035395-08-2023,22:09.0
JASON DEAN CONSTRUCTION LLC  ,JASON  DEAN,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,047D40D5-9784-44D8-B63A-BCA5D3C6155F,5416602271,965,9TH,,NE,ST,, ,GRANTS PASS,OR,97526,39:49.0,BTAX-035968-09-2023,39:49.0
JAVELONA CORPORATION          ,ROSE & JEFFREY JAVELONA,Inside City Limits,561431,Mail Center-Private,OLD TOWN MAIL HOUSE ,00:00.0,2BF11AE3-04C7-4F82-B0B6-15C04E42AE49,5414798489,106,F,,NW,ST,,,GRANTS PASS,OR,97526,40:01.0,BTAX-035976-09-2023,40:01.0
JAVIER OROZCO TREE SERVICE,JAVIER OROZCO,Inside City Limits,561730,Tree Services,JOTS TREE SERVICE,00:00.0,be1be2a6-ce1a-499f-9a34-1617c4f40ae9,5419569936,226,HUMPHREY,,,LN,,,GRANTS PASS,OR,97527,27:15.0,BTAX-035884-09-2023,27:15.0
JAXMETAL, ,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,d07eafd5-b661-45fc-a1e6-9a660038e913,5413241727,1600,N,,SE,ST,,,GRANTS PASS,OR,97526,52:20.0,BTAX-036640-12-2023,52:20.0
JAXMETAL,JACK SMITH,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,d07eafd5-b661-45fc-a1e6-9a660038e913,5413241727,1600,N,,SE,ST,,,GRANTS PASS,OR,97526,52:20.0,BTAX-036640-12-2023,52:20.0
"JAY AND JAY, LLC              ",JILL  DINI,Inside City Limits,722511,Restaurant,BOHEMIAN BAR AND BISTRO,00:00.0,A7772F71-04AD-4AA1-9584-0C48732461DE,5414717158,233,G,,SW,ST,, ,GRANTS PASS,OR,97526,00:28.0,BTAX-035166-07-2023,00:28.0
JB CREATIVE,JUSTIN BRIGGS,Inside City Limits,541921,Photography,JUST B CREATIVE,00:00.0,3a7b82ba-f4c0-4048-a955-5b86acf58888,7073543474,940,GREENWOOD,,SW,AVE,,,GRANTS PASS,OR,97526,39:58.0,BTAX-034657-07-2023,39:58.0
JB CREATIVE, ,Inside City Limits,541921,Photography,JUST B CREATIVE,00:00.0,3a7b82ba-f4c0-4048-a955-5b86acf58888,7073543474,940,GREENWOOD,,SW,AVE,,,GRANTS PASS,OR,97526,39:58.0,BTAX-034657-07-2023,39:58.0
JB STEEL LLC,ROBERT BATZER,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,ab77d08f-a0bd-4f9c-b7f2-d72c89c3c610,5417737553,190,ROSS,,N,LN,,,MEDFORD,OR,97501,10:04.0,BTAX-035303-07-2023,10:04.0
JB STEEL LLC, ,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,ab77d08f-a0bd-4f9c-b7f2-d72c89c3c610,5417737553,190,ROSS,,N,LN,,,MEDFORD,OR,97501,10:04.0,BTAX-035303-07-2023,10:04.0
JBNB INC                      ,ROBERT WILSON &  NICK WATT,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,ROLEY'S PACIFIC SUPPLY,00:00.0,966B359B-29AD-420E-80A7-A82313BEF93B,5414797578,1644,N,,SE,ST,,STE D,GRANTS PASS,OR,97526,58:58.0,BTAX-037196-04-2024,58:58.0
JC BRADLEY PROPERTIES LLC, ,Inside City Limits,721199,All Other Traveler Accommodation,,00:00.0,c46b7da2-dbe0-448a-8d56-b7164862a980,5419737811,406,DIMMICK,,NW,ST,,,GRANTS PASS,OR,97526,18:26.0,BTAX-037222-04-2024,18:26.0
JC BRADLEY PROPERTIES LLC,JASON & CONSTANCE BRADLEY,Inside City Limits,721199,All Other Traveler Accommodation,,00:00.0,c46b7da2-dbe0-448a-8d56-b7164862a980,5419737811,406,DIMMICK,,NW,ST,,,GRANTS PASS,OR,97526,18:26.0,BTAX-037222-04-2024,18:26.0
JC JONES REALTY INC,JOHN C  JONES,Inside City Limits,531210,Real Estate Agents/Brokers,CENTURY 21 JC JONES AMERICAN DREAM,00:00.0,CEA521A5-9932-440B-B805-5D7647B909FA,5414766502,858,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,21:16.0,BTAX-035375-08-2023,21:16.0
JCK ENTERPRISES LLC          , ,Inside City Limits,722513,Limited-Service Restaurant,CARL'S JR #8185,00:00.0,661A30F2-B326-4D4C-8364-F5331D172732,5413426557,220,TERRY,,NE,LN,, ,GRANTS PASS,OR,97526,31:53.0,BTAX-035471-08-2023,31:53.0
JCK RESTAURANTS INC          ,INC  JCK RESTAURANTS,Inside City Limits,722513,Limited-Service Restaurant,CARL'S JR #8532 ,00:00.0,C6CE09B1-FDE7-4365-B0CF-C13A11F87891,5413426557,1802,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,52:24.0,BTAX-035446-08-2023,52:24.0
"JCK SUBS, INC", ,Inside City Limits,722511,Restaurant,JERSEY MIKES,00:00.0,13c6ca32-36f4-4bac-a9db-cab1e39b21f3,5419160250,200,TERRY,,NE,LN,,C,GRANTS PASS,OR,97526,55:21.0,BTAX-035556-08-2023,55:21.0
"JCK SUBS, INC",JOSEPH KARCHER,Inside City Limits,722511,Restaurant,JERSEY MIKES,00:00.0,13c6ca32-36f4-4bac-a9db-cab1e39b21f3,5419160250,200,TERRY,,NE,LN,,C,GRANTS PASS,OR,97526,55:21.0,BTAX-035556-08-2023,55:21.0
JC'S TAXI LLC,ANDREA  LEMASTER MADAMBA,Inside City Limits,485310,Transportation-Taxi,,00:00.0,2CC939EA-9F99-49B5-8A97-D6D0F7BD5A14,5417617433,728,SANDY,,NW,DR,, ,GRANTS PASS,OR,97526,36:23.0,TAXICO-035438-08-2023,36:23.0
JD'S SPORTS PUB LLC           ,JACK & GABRIELLE  DIMATTEO,Inside City Limits,722511,Restaurant,,00:00.0,C33C51DB-FBDD-4B5B-ADD2-7FCD978CD1D4,5414710383,690,REDWOOD,, ,HWY,, ,GRANTS PASS,OR,97527,37:36.0,BTAX-036092-10-2023,37:36.0
JEFF VOIGT & ASSOCIATES       ,JEFF  VOIGT,Inside City Limits,523999,Finance-Investment Activities,,00:00.0,0B161957-A004-4831-8303-9EF8DB10390C,5414419060,403,E,,NE,ST,,,GRANTS PASS,OR,97526,13:28.0,BTAX-035512-08-2023,13:28.0
JEFFERSON COURT APARTMENTS, ,Outside City Limits,531110,Rental Units/Landlord,,00:00.0,9D2C288F-93F2-46AA-92E4-42DC81771387,5414767714,810,VICTORIA,,NE,ST,,OFFICE,GRANTS PASS,OR,97526,56:54.0,BTAX-036960-02-2024,56:54.0
JEFFERSON STATE MORTGAGE COMPANY,FAYE F & ROBERT  DAWSON,Inside City Limits,522310,Finance-Loan Broker(Mortg/Nonmortg),,00:00.0,AE7B6FA6-D448-4433-8541-DC907444506A,5414790967,122,SAVAGE,,NE,ST,, ,GRANTS PASS,OR,97526,00:14.0,BTAX-035536-08-2023,00:14.0
JENNIFER BUSHARD LICENSED MARRIAGE AND FAMILY THERAPIST, ,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,HOLISTIC HEALING THERAPY,00:00.0,b9885d64-daf7-4cea-9bf1-67588d831302,5412269088,777,7TH,,NE,ST,,,GRANTS PASS,OR,97526,28:59.0,BTAX-037364-05-2024,28:59.0
JENNIFER BUSHARD LICENSED MARRIAGE AND FAMILY THERAPIST,"JENNIFER BUSHARD, LMFT#T1507",Inside City Limits,624190,Social Svcs-Individual & Family Svcs,HOLISTIC HEALING THERAPY,00:00.0,b9885d64-daf7-4cea-9bf1-67588d831302,5412269088,777,7TH,,NE,ST,,,GRANTS PASS,OR,97526,28:59.0,BTAX-037364-05-2024,28:59.0
JENNIFER WHITNEY PHOTOGRAPHY,JENNIFER WHITNEY,Inside City Limits,541921,Photography,,00:00.0,362d0428-ae6f-4233-a356-ca43d59ce99f,5412267304,692,ROGUE RIVER ,,,HWY,,,GRANTS PASS ,OR,97527,08:49.0,BTAX-035854-09-2023,08:49.0
JENNIFER WHITNEY PHOTOGRAPHY,JENNIFER WHITNEY,Inside City Limits,541921,Photography,,00:00.0,362d0428-ae6f-4233-a356-ca43d59ce99f,5412267304,692,ROGUE RIVER ,,,HWY,,,GRANTS PASS ,OR,97527,08:49.0,BTAX-035854-09-2023,08:49.0
JESSE AND FAMILY AUTO  ,THERESE  THAYER,Inside City Limits,811113,Auto-Transmission Repair,,00:00.0,053D4D56-0D3E-42FE-9D48-6E3F87E46926,5419568878,2197,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,57:42.0,BTAX-036996-03-2024,57:42.0
JESSE'S SUPERIOR PAINTING     ,JESSE  LEE,Inside City Limits,238320,Painting & Wall Covering,,00:00.0,82E43407-AB9A-46C8-873D-6B5B049D0680,5412267782,300,ELKHORN,, ,DR,, ,GRANTS PASS,OR,97526,26:30.0,BTAX-037170-04-2024,26:30.0
JESSICA HULL LMT              ,JESSICA  HULL,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,EA197DD1-C4BD-4424-9803-050053A599CC,5416598405,4626,LEONARD,, ,RD,, ,GRANTS PASS,OR,97527,29:37.0,BTAX-035646-08-2023,29:37.0
JIFFY JOANNE LLC              ,DALE  FARMER,Inside City Limits,811191,Auto-Oil Change/Lubrication Shop,JIFFY LUBE,00:00.0,032A697F-5E0E-4FC2-B24D-BE4632BE3685,5414794890,305,G,,SE,ST,, ,GRANTS PASS,OR,97526,10:45.0,BTAX-034879-07-2023,10:45.0
JIM CLARK'S CONSIGNMENT COUNTRY,JIM  CLARK,Inside City Limits,441120,Auto-Used Car Dealer,,00:00.0,9A31864E-1D62-4D58-A6F9-38214E2A5BAF,5414760818,1630,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,55:46.0,BTAX-035019-07-2023,55:46.0
JIMMY'S CLASSIC DRIVE IN, ,Inside City Limits,722511,Restaurant,,00:00.0,3f3c2236-87d6-4d89-9cf2-1e40c5f88d7c,5414793850,515,E,,NE,St,,,GRANTS PASS,OR,97526,04:30.0,BTAX-036420-11-2023,04:30.0
JIMMY'S CLASSIC DRIVE IN,TERALL & RUTH BLALOCK,Inside City Limits,722511,Restaurant,,00:00.0,3f3c2236-87d6-4d89-9cf2-1e40c5f88d7c,5414793850,515,E,,NE,St,,,GRANTS PASS,OR,97526,04:30.0,BTAX-036420-11-2023,04:30.0
"JL INSURANCE, LLC",JEFF FOGELQUIST,Inside City Limits,524210,Insurance Agency & Brokerages,,00:00.0,7331564c-a2af-4e26-9b65-15de2b136cd6,5412958880,1252,6TH,,NW,ST,,Suite 3,GRANTS PASS,OR,97526,32:02.0,BTAX-036563-12-2023,32:02.0
"JL INSURANCE, LLC", ,Inside City Limits,524210,Insurance Agency & Brokerages,,00:00.0,7331564c-a2af-4e26-9b65-15de2b136cd6,5412958880,1252,6TH,,NW,ST,,Suite 3,GRANTS PASS,OR,97526,32:02.0,BTAX-036563-12-2023,32:02.0
JM CASTERLIN LLC              ,JOHN & MARGARET  CASTERLIN,Inside City Limits,721110,Hotel/Motel,BUONA SERA INN ,00:00.0,36ADAE44-346D-4C93-BD99-7C347280CC52,5414764260,1001,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,18:23.0,BTAX-035603-08-2023,18:23.0
JNP CONSTRUCTION SERVICES LLC, ,Outside City Limits,236118,Const-Residential Remodeler,,00:00.0,739d27e2-5d8b-40ea-ada6-0cee3f91c090,5412990624,7201,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,25:55.0,BTAX-036601-12-2023,25:55.0
JNP CONSTRUCTION SERVICES LLC,RICK BRADSHAW,Outside City Limits,236118,Const-Residential Remodeler,,00:00.0,739d27e2-5d8b-40ea-ada6-0cee3f91c090,5412990624,7201,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,25:55.0,BTAX-036601-12-2023,25:55.0
JOAN MURPHY CPA PC          ,JOAN  MURPHY,Inside City Limits,541211,Accountant-CPA,,00:00.0,BE5A61F7-B3F2-4073-8C3F-BE55040013BD,5414791071,1656,WILLIAMS,,,Hwy,,,GRANTS PASS,OR,97527,38:09.0,BTAX-036780-01-2024,38:09.0
JOANN #2311, JO-ANN STORES LLC             ,Inside City Limits,999999,Crafts & Hobbies,,00:00.0,8E2078F3-8E68-4C25-8593-2E707BD32C48,3306562600,1090,E,,NE,St,, ,GRANTS PASS,OR,97526,16:23.0,BTAX-035379-08-2023,16:23.0
JOANN #2311,"JO-ANN STORES, LLC",Inside City Limits,999999,Crafts & Hobbies,,00:00.0,8E2078F3-8E68-4C25-8593-2E707BD32C48,3306562600,1090,E,,NE,St,, ,GRANTS PASS,OR,97526,16:23.0,BTAX-035379-08-2023,16:23.0
JODY STEPHENS REMODELING & RESTORATION,JODY STEPHENS,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,50eb2c97-ccdd-43fa-b709-56508246c7e6,5412955699,225,HILLCREST,,NE,Dr,,9,GRANTS PASS,OR,97526,55:58.0,BTAX-037236-04-2024,55:58.0
JODY STEPHENS REMODELING & RESTORATION,JODY STEPHENS,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,50eb2c97-ccdd-43fa-b709-56508246c7e6,5412955699,225,HILLCREST,,NE,Dr,,9,GRANTS PASS,OR,97526,55:58.0,BTAX-037236-04-2024,55:58.0
JOE AND FRIENDS SALON             ,JOE GOMEZ III,Inside City Limits,812112,Beauty Salon,,00:00.0,8DF27190-A197-4FC7-93D8-3A8214FEE806,5414741732,212,SAVAGE,,NE,ST,,SUITE C,GRANTS PASS,OR,97526,15:58.0,BTAX-036952-02-2024,15:58.0
JOE AND FRIENDS SALON             ,ELIZABETH GOMEZ,Inside City Limits,812112,Beauty Salon,,00:00.0,8DF27190-A197-4FC7-93D8-3A8214FEE806,5414741732,212,SAVAGE,,NE,ST,,SUITE C,GRANTS PASS,OR,97526,15:58.0,BTAX-036952-02-2024,15:58.0
JOE AND FRIENDS SALON             , ,Inside City Limits,812112,Beauty Salon,,00:00.0,8DF27190-A197-4FC7-93D8-3A8214FEE806,5414741732,212,SAVAGE,,NE,ST,,SUITE C,GRANTS PASS,OR,97526,15:58.0,BTAX-036952-02-2024,15:58.0
JOE'S BALANCE SHOP,EUGENE HERBERT,Inside City Limits,811111,Auto-General Repair,,00:00.0,9573f242-1fe3-402f-b59f-74c7964e07b6,5417617509,1339,FOUNDRY,,SW,ST,,,GRANTS PASS,OR,97526,02:28.0,BTAX-034849-07-2023,02:28.0
JOE'S BALANCE SHOP, ,Inside City Limits,811111,Auto-General Repair,,00:00.0,9573f242-1fe3-402f-b59f-74c7964e07b6,5417617509,1339,FOUNDRY,,SW,ST,,,GRANTS PASS,OR,97526,02:28.0,BTAX-034849-07-2023,02:28.0
JOHN A DILLINGHAM RENTALS     ,JOHN DILLINGHAM,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,9FB61741-03FD-4026-ACFD-1F335629AFD6,5414797205,1080,BELLE AIRE,,SE,DR,, ,GRANTS PASS,OR,97526,04:35.0,BTAX-034586-07-2023,04:35.0
JOHN E CASTLE, ,Inside City Limits,621391,Medical-Podiatrist,GRANTS PASS PODIATRY,00:00.0,70756031-f30e-441d-b4ca-114118543759,5414713668,1227,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,40:30.0,BTAX-036859-01-2024,40:30.0
JOHN E CASTLE,SANDRA CASTLE,Inside City Limits,621391,Medical-Podiatrist,GRANTS PASS PODIATRY,00:00.0,70756031-f30e-441d-b4ca-114118543759,5414713668,1227,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,40:30.0,BTAX-036859-01-2024,40:30.0
JOHN E CASTLE,JOHN CASTLE,Inside City Limits,621391,Medical-Podiatrist,GRANTS PASS PODIATRY,00:00.0,70756031-f30e-441d-b4ca-114118543759,5414713668,1227,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,40:30.0,BTAX-036859-01-2024,40:30.0
JOHN E READE ATTORNEY AT LAW ,JOHN READE,Inside City Limits,541199,Legal Services,,00:00.0,551F7912-6801-48AE-8706-671772A6A9B2,5414765353,231,B,,NW,ST,, ,GRANTS PASS,OR,97526,36:19.0,BTAX-034939-07-2023,36:19.0
JOHN J & CLETA ANN GALLO RENTAL,JOHN J & CLETA ANN  GALLO,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,509CD603-BED0-4661-B8FE-C2EC8FC8ABB2,5414768236,1412,GILBERT,,NW,WAY,, ,GRANTS PASS,OR,97526,05:06.0,BTAX-034734-07-2023,05:06.0
JOHN L SCOTT REAL ESTATE      , GRANTS PASS ASSOCIATED BROKERS,Inside City Limits,531210,Real Estate Agents/Brokers,,00:00.0,2D3128D3-D751-4703-9D79-A8193B6F0A87,5414761299,705,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,18:49.0,BTAX-034883-07-2023,18:49.0
"JOHN P WASCHAK DDS, MS, PC",JOHN WASCHAK,Inside City Limits,621210,Medical-Dentist,DR WASCHAK PEDIATRIC DENTISTRY AND ORTHODONTICS,00:00.0,F51B31FA-0269-4ACE-A11A-4061A7249112,5414768383,1501,6TH,,NE,ST,,,GRANTS PASS,OR,97526,48:13.0,BTAX-034682-07-2023,48:13.0
"JOHN P WASCHAK DDS, MS, PC", ,Inside City Limits,621210,Medical-Dentist,DR WASCHAK PEDIATRIC DENTISTRY AND ORTHODONTICS,00:00.0,F51B31FA-0269-4ACE-A11A-4061A7249112,5414768383,1501,6TH,,NE,ST,,,GRANTS PASS,OR,97526,48:13.0,BTAX-034682-07-2023,48:13.0
JOHN R MORRIS & SON           ,JOHN & JONATHON  MORRIS,Inside City Limits,484220,Transportation-Trucking (Freight),,00:00.0,A469C2D1-F29B-44B9-97F4-BAB5055DB65A,5412441954,1199,HARVEY,,SE,DR,, ,GRANTS PASS,OR,97526,39:49.0,BTAX-035190-07-2023,39:49.0
JOHNSON BUILDERS              ,MIKE JOHNSON MIKE EVANS,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,884E315E-5043-41AE-9AF1-EC0E049BA527,5414791465,1300,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,44:58.0,BTAX-034659-07-2023,44:58.0
"JOHNSTON DENTAL CARE, LLC",MATTHEW JOHNSTON DMD PC,Inside City Limits,621210,Medical-Dentist,,00:00.0,55F4253D-113B-4D57-9356-4EEC1B23D6E8,5414796623,1825,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,57:26.0,BTAX-034945-07-2023,57:26.0
"JOHNSTON DENTAL CARE, LLC", ,Inside City Limits,621210,Medical-Dentist,,00:00.0,55F4253D-113B-4D57-9356-4EEC1B23D6E8,5414796623,1825,HAWTHORNE,,NW,AVE,,,GRANTS PASS,OR,97526,57:26.0,BTAX-034945-07-2023,57:26.0
JON CHAMBERS CHIROPRACTIC LLC,JON  CHAMBERS,Inside City Limits,621310,Medical-Chiropractor,THE NEURO CLINIC,00:00.0,057229EB-6F28-450E-966A-8F849DFDA30F,5414791289,1663,WILLIAMS,,,HWY,, ,GRANTS PASS,OR,97527,07:07.0,BTAX-036811-01-2024,07:07.0
JON D MONTAGUE CONSTRUCTION   ,JON MONTAGUE,Inside City Limits,541320,Landscaping Services,,00:00.0,C06261CB-C99B-43FE-AD0F-D201745612F6,5416601971,2369,LEONARD,, ,RD,, ,GRANTS PASS,OR,97527,48:54.0,BTAX-035769-08-2023,48:54.0
JON HUGHES CONSTRUCTION       ,JON  HUGHES,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,E2E892A7-8A94-426C-9B16-2E1172DA2340,5416607805,899,GLADIOLA,,SE,DR,, ,GRANTS PASS,OR,97526,09:40.0,BTAX-036193-10-2023,09:40.0
JORDAN'S                      ,MATTHEW  JORDAN,Inside City Limits,451130,Retail-Fabric Shop,,00:00.0,F400457E-D949-41F0-A9D0-4069CE58620C,5414760214,1590,7TH,,NE,St,,,GRANTS PASS,OR,97526,30:31.0,BTAX-036948-02-2024,30:31.0
JORGE ALVARADO'S CLEANING,JORGE ARMENTA ALVARADO,Inside City Limits,561720,Cleaning Service,,00:00.0,a559c13e-7061-4d89-94b4-0c9623d8ca82,7074078951,1621,APPLE,,,LN,,,GRANTS PASS,OR,97527,18:30.0,BTAX-036641-12-2023,18:30.0
JORGE ALVARADO'S CLEANING, ,Inside City Limits,561720,Cleaning Service,,00:00.0,a559c13e-7061-4d89-94b4-0c9623d8ca82,7074078951,1621,APPLE,,,LN,,,GRANTS PASS,OR,97527,18:30.0,BTAX-036641-12-2023,18:30.0
JORNA TAYLOR PROPERTY SERVICES LLC, ,Inside City Limits,531311,Property Management,,00:00.0,08b1d92f-2409-48ab-b009-f113936f7d19,5412187169,1051,6TH,,NE,ST,, SUITE 1B,GRANTS PASS,OR,97526,31:16.0,BTAX-035114-07-2023,31:16.0
JORNA TAYLOR PROPERTY SERVICES LLC,JORNA R TAYLOR,Inside City Limits,531311,Property Management,,00:00.0,08b1d92f-2409-48ab-b009-f113936f7d19,5412187169,1051,6TH,,NE,ST,, SUITE 1B,GRANTS PASS,OR,97526,31:16.0,BTAX-035114-07-2023,31:16.0
JOSEPH SPEELMAN RENTALS       ,JOSEPH  SPEELMA,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,229498DD-A1B5-46EB-AECB-754C253586A0,5414766838,561,G,,SW,ST,, ,GRANTS PASS,OR,97526,46:29.0,BTAX-034680-07-2023,46:29.0
JOSEPHINE COMMUNITY LIBRARY DISTRICT, JOSEPHINE COUNTY              ,Inside City Limits,519120,Library,,00:00.0,106807C7-C3A6-4C84-98F9-BBAD7971FC89,5414760571,200,C,,NW,ST,, ,GRANTS PASS,OR,97526,35:52.0,BTAX-035935-09-2023,35:52.0
